date,USD_CHF,EUR_GBP,USD_CAD,GBP_JPY,EUR_USD,EUR_JPY,EUR_CHF,GBP_USD,USD_JPY
2017-01-29 20:35:00,0,0,1,0,0,0,0,0,0
2017-01-29 20:38:00,0,1,0,1,1,0,0,0,1
2017-01-29 20:41:00,1,0,1,1,1,1,1,1,1
2017-01-29 20:44:00,1,1,0,1,1,0,1,1,1
2017-01-29 20:47:00,0,0,0,0,0,1,0,0,0
2017-01-29 20:50:00,1,1,1,0,1,0,1,1,1
2017-01-29 20:53:00,0,0,0,1,0,1,0,0,1
2017-01-29 20:56:00,0,0,0,1,0,0,0,0,0
2017-01-29 20:59:00,1,1,1,1,1,1,1,1,1
2017-01-29 21:02:00,1,1,1,0,1,0,1,1,0
2017-01-29 21:05:00,0,0,0,0,0,0,0,0,0
2017-01-29 21:08:00,0,0,1,1,1,0,0,0,1
2017-01-29 21:11:00,0,0,0,1,0,1,0,0,1
2017-01-29 21:14:00,1,1,1,0,0,0,0,1,0
2017-01-29 21:17:00,1,1,1,0,1,1,1,1,1
2017-01-29 21:20:00,0,0,0,0,0,0,0,0,0
2017-01-29 21:23:00,0,0,1,0,0,0,1,0,0
2017-01-29 21:26:00,1,0,0,0,1,0,0,0,0
2017-01-29 21:29:00,0,1,1,1,0,1,0,1,1
2017-01-29 21:32:00,1,1,0,1,1,1,1,1,1
2017-01-29 21:35:00,0,1,1,0,0,0,0,0,0
2017-01-29 21:38:00,0,1,0,1,0,0,0,1,1
2017-01-29 21:41:00,0,1,1,0,0,1,1,0,0
2017-01-29 21:44:00,1,0,0,0,0,0,1,0,0
2017-01-29 21:47:00,0,1,0,0,1,1,0,1,0
2017-01-29 21:50:00,1,1,1,1,1,1,1,1,1
2017-01-29 21:53:00,1,0,1,0,0,1,0,1,0
2017-01-29 21:56:00,0,0,0,1,1,1,1,0,1
2017-01-29 21:59:00,0,1,0,0,0,0,0,0,0
2017-01-29 22:02:00,1,1,0,0,0,0,1,1,0
2017-01-29 22:05:00,0,0,0,0,0,0,,0,0
2017-01-29 22:08:00,1,0,0,0,0,0,,0,0
2017-01-29 22:11:00,1,1,1,1,1,1,1,1,1
2017-01-29 22:14:00,1,0,0,0,1,0,1,0,0
2017-01-29 22:17:00,0,0,1,1,0,1,0,0,1
2017-01-29 22:20:00,1,1,1,0,1,1,1,1,0
2017-01-29 22:23:00,1,1,1,1,1,0,0,1,1
2017-01-29 22:26:00,1,1,0,0,1,1,1,1,0
2017-01-29 22:29:00,0,0,1,1,0,0,0,0,1
2017-01-29 22:32:00,0,1,0,1,0,1,0,0,1
2017-01-29 22:35:00,0,0,1,0,0,1,0,1,0
2017-01-29 22:38:00,1,1,0,0,1,1,1,0,1
2017-01-29 22:41:00,0,0,0,0,0,0,0,0,0
2017-01-29 22:44:00,0,1,1,1,0,1,0,1,1
2017-01-29 22:47:00,1,0,0,1,1,0,1,0,1
2017-01-29 22:50:00,1,1,1,0,1,1,1,0,1
2017-01-29 22:53:00,0,0,1,0,0,0,1,0,0
2017-01-29 22:56:00,0,0,0,1,0,1,0,1,1
2017-01-29 22:59:00,1,0,1,1,1,1,0,1,1
2017-01-29 23:02:00,1,1,0,0,1,0,0,1,0
2017-01-29 23:05:00,1,0,1,0,0,0,1,0,0
2017-01-29 23:08:00,0,0,0,1,1,1,0,0,1
2017-01-29 23:11:00,1,1,1,1,0,0,0,1,0
2017-01-29 23:14:00,0,0,0,1,1,1,0,0,1
2017-01-29 23:17:00,1,1,1,0,0,0,1,0,0
2017-01-29 23:20:00,1,0,0,1,1,1,1,1,1
2017-01-29 23:23:00,1,0,0,1,0,1,0,0,0
2017-01-29 23:26:00,0,1,0,1,0,0,1,0,0
2017-01-29 23:29:00,1,0,0,0,1,0,1,1,0
2017-01-29 23:32:00,0,0,0,0,0,1,0,0,0
2017-01-29 23:35:00,1,1,1,1,1,1,1,1,1
2017-01-29 23:38:00,0,0,0,0,0,0,0,0,0
2017-01-29 23:41:00,1,1,1,1,1,1,0,1,1
2017-01-29 23:44:00,1,0,0,1,0,0,1,0,0
2017-01-29 23:47:00,1,1,1,1,1,1,0,1,1
2017-01-29 23:50:00,0,0,0,0,0,0,0,0,0
2017-01-29 23:53:00,1,0,0,0,0,1,1,0,1
2017-01-29 23:56:00,0,0,0,1,0,0,0,1,0
2017-01-29 23:59:00,1,1,1,1,0,1,1,1,1
2017-01-30 00:02:00,0,0,0,0,0,0,,1,0
2017-01-30 00:05:00,1,1,1,1,1,1,,1,1
2017-01-30 00:08:00,0,0,0,1,0,1,0,0,1
2017-01-30 00:11:00,0,1,0,0,0,0,0,1,0
2017-01-30 00:14:00,1,1,1,1,1,1,1,1,1
2017-01-30 00:17:00,0,0,0,0,0,0,0,0,0
2017-01-30 00:20:00,1,1,1,0,1,1,1,1,0
2017-01-30 00:23:00,0,0,0,1,0,0,0,0,1
2017-01-30 00:26:00,0,0,1,0,0,1,,0,0
2017-01-30 00:29:00,1,1,1,1,1,1,,1,1
2017-01-30 00:32:00,0,0,0,0,0,0,0,0,0
2017-01-30 00:35:00,1,1,1,0,1,0,0,1,1
2017-01-30 00:38:00,0,0,0,0,0,0,1,0,0
2017-01-30 00:41:00,1,1,1,1,0,1,1,1,1
2017-01-30 00:44:00,1,1,0,0,1,0,0,0,0
2017-01-30 00:47:00,0,0,1,1,0,1,0,0,1
2017-01-30 00:50:00,1,0,1,0,1,0,1,1,1
2017-01-30 00:53:00,1,0,1,1,0,1,0,0,0
2017-01-30 00:56:00,0,0,0,0,1,0,0,0,0
2017-01-30 00:59:00,0,1,1,1,0,1,0,1,1
2017-01-30 01:02:00,1,1,1,1,1,0,1,1,1
2017-01-30 01:05:00,1,0,0,0,1,1,1,1,0
2017-01-30 01:08:00,0,1,1,0,0,0,0,0,0
2017-01-30 01:11:00,0,0,1,0,0,0,0,1,0
2017-01-30 01:14:00,1,0,0,1,0,1,0,0,1
2017-01-30 01:17:00,1,1,1,1,1,1,0,1,1
2017-01-30 01:20:00,0,0,0,1,0,1,1,0,0
2017-01-30 01:23:00,1,1,0,1,1,0,0,1,1
2017-01-30 01:26:00,0,0,1,0,0,1,1,0,0
2017-01-30 01:29:00,0,1,0,0,1,0,1,1,0
2017-01-30 01:32:00,0,1,0,0,0,0,0,1,0
2017-01-30 01:35:00,1,1,,1,0,0,0,0,0
2017-01-30 01:38:00,1,0,,1,1,1,1,1,1
2017-01-30 01:41:00,0,0,0,0,0,0,0,0,0
2017-01-30 01:44:00,1,0,1,1,1,1,1,1,1
2017-01-30 01:47:00,0,1,1,0,0,0,0,0,0
2017-01-30 01:50:00,1,0,0,0,1,1,1,0,0
2017-01-30 01:53:00,0,0,1,1,1,1,0,1,1
2017-01-30 01:56:00,0,0,1,0,0,0,0,0,0
2017-01-30 01:59:00,0,0,0,0,0,0,0,0,0
2017-01-30 02:02:00,1,1,0,1,1,1,1,1,1
2017-01-30 02:05:00,0,0,1,0,0,0,0,0,0
2017-01-30 02:08:00,1,1,0,1,1,1,1,0,1
2017-01-30 02:11:00,0,0,1,0,0,1,1,0,0
2017-01-30 02:14:00,1,0,1,1,1,1,0,1,0
2017-01-30 02:17:00,0,1,0,0,0,0,0,1,0
2017-01-30 02:20:00,1,0,1,1,1,1,0,0,1
2017-01-30 02:23:00,0,1,0,1,0,1,0,1,1
2017-01-30 02:26:00,1,0,0,0,1,1,1,1,1
2017-01-30 02:29:00,0,1,1,0,1,0,0,0,0
2017-01-30 02:32:00,0,0,0,1,0,1,1,0,1
2017-01-30 02:35:00,1,1,1,1,1,0,1,1,0
2017-01-30 02:38:00,1,1,0,1,0,1,0,1,0
2017-01-30 02:41:00,1,0,1,0,1,1,1,0,1
2017-01-30 02:44:00,1,0,0,0,0,0,0,0,1
2017-01-30 02:47:00,0,0,1,0,0,0,0,0,0
2017-01-30 02:50:00,1,1,0,1,1,1,1,1,1
2017-01-30 02:53:00,0,0,1,0,0,1,1,1,0
2017-01-30 02:56:00,0,0,0,0,0,0,0,0,0
2017-01-30 02:59:00,1,1,0,1,1,1,1,1,1
2017-01-30 03:02:00,1,1,1,1,1,1,1,0,1
2017-01-30 03:05:00,0,0,0,1,0,0,0,1,1
2017-01-30 03:08:00,1,1,0,0,1,0,1,0,0
2017-01-30 03:11:00,0,1,1,1,0,1,1,1,1
2017-01-30 03:14:00,0,0,1,0,0,0,0,1,0
2017-01-30 03:17:00,0,0,0,1,0,0,0,0,0
2017-01-30 03:20:00,0,0,0,0,0,1,0,0,1
2017-01-30 03:23:00,1,1,1,0,1,0,1,1,0
2017-01-30 03:26:00,1,1,0,1,1,1,0,1,1
2017-01-30 03:29:00,0,1,1,0,0,0,1,0,1
2017-01-30 03:32:00,1,0,0,0,1,0,0,0,0
2017-01-30 03:35:00,0,1,1,1,0,1,1,0,1
2017-01-30 03:38:00,0,1,0,0,0,0,0,1,0
2017-01-30 03:41:00,0,1,1,1,1,0,1,1,0
2017-01-30 03:44:00,0,1,0,0,0,1,0,0,1
2017-01-30 03:47:00,1,0,1,0,1,0,0,0,1
2017-01-30 03:50:00,1,0,1,1,1,1,0,1,0
2017-01-30 03:53:00,0,0,0,0,0,0,1,0,0
2017-01-30 03:56:00,1,1,1,1,1,1,1,1,1
2017-01-30 03:59:00,0,1,0,1,0,0,0,0,1
2017-01-30 04:02:00,0,1,0,1,0,0,0,1,0
2017-01-30 04:05:00,1,0,1,0,1,1,1,0,1
2017-01-30 04:08:00,0,1,0,1,0,1,0,0,0
2017-01-30 04:11:00,1,0,1,1,1,1,1,0,1
2017-01-30 04:14:00,1,1,1,1,0,1,0,1,0
2017-01-30 04:17:00,0,1,0,1,1,1,0,1,1
2017-01-30 04:20:00,1,0,0,0,0,0,1,0,0
2017-01-30 04:23:00,1,1,1,1,1,0,1,1,0
2017-01-30 04:26:00,0,0,0,0,0,0,0,0,0
2017-01-30 04:29:00,1,1,1,1,1,0,1,1,1
2017-01-30 04:32:00,0,0,1,0,0,1,0,0,0
2017-01-30 04:35:00,1,1,0,0,1,0,0,1,0
2017-01-30 04:38:00,0,0,0,0,0,0,1,0,1
2017-01-30 04:41:00,0,0,0,1,0,0,0,0,1
2017-01-30 04:44:00,1,1,0,0,1,1,1,1,0
2017-01-30 04:47:00,0,0,1,1,0,1,0,0,1
2017-01-30 04:50:00,0,1,0,0,1,0,0,1,0
2017-01-30 04:53:00,0,1,0,1,0,1,0,0,1
2017-01-30 04:56:00,1,1,1,0,1,0,0,1,0
2017-01-30 04:59:00,0,1,0,0,1,1,1,0,0
2017-01-30 05:02:00,1,1,1,1,0,0,0,1,1
2017-01-30 05:05:00,0,0,0,0,0,0,0,1,0
2017-01-30 05:08:00,0,0,1,0,1,1,1,0,0
2017-01-30 05:11:00,0,0,0,0,0,0,0,0,0
2017-01-30 05:14:00,1,1,1,1,1,1,0,1,1
2017-01-30 05:17:00,0,1,0,1,0,1,0,0,1
2017-01-30 05:20:00,0,0,1,0,0,0,1,1,0
2017-01-30 05:23:00,0,0,0,0,0,0,0,0,1
2017-01-30 05:26:00,1,1,0,0,1,0,0,1,0
2017-01-30 05:29:00,0,0,1,0,0,0,1,0,0
2017-01-30 05:32:00,1,1,1,1,1,1,1,1,1
2017-01-30 05:35:00,0,1,0,0,0,0,0,1,0
2017-01-30 05:38:00,1,0,0,0,1,1,1,0,1
2017-01-30 05:41:00,1,1,0,1,0,0,1,1,0
2017-01-30 05:44:00,1,1,0,1,1,1,0,1,1
2017-01-30 05:47:00,0,0,1,0,0,0,1,0,1
2017-01-30 05:50:00,1,1,0,1,1,1,1,0,1
2017-01-30 05:53:00,1,0,1,0,1,0,0,1,0
2017-01-30 05:56:00,0,1,0,1,0,0,0,0,0
2017-01-30 05:59:00,1,0,1,1,1,1,1,1,1
2017-01-30 06:02:00,0,1,1,1,0,0,0,0,0
2017-01-30 06:05:00,0,1,1,0,0,0,0,0,0
2017-01-30 06:08:00,1,0,1,0,1,0,0,1,1
2017-01-30 06:11:00,0,1,1,1,0,1,1,1,0
2017-01-30 06:14:00,0,0,0,0,0,0,0,0,0
2017-01-30 06:17:00,1,0,0,1,0,0,0,1,1
2017-01-30 06:20:00,0,1,0,0,0,1,0,0,0
2017-01-30 06:23:00,1,1,1,1,0,1,1,1,1
2017-01-30 06:26:00,1,1,1,0,1,0,0,0,0
2017-01-30 06:29:00,0,1,0,1,0,1,1,1,0
2017-01-30 06:32:00,0,0,1,0,0,0,0,0,1
2017-01-30 06:35:00,1,1,0,1,1,1,1,1,1
2017-01-30 06:38:00,0,1,1,1,1,0,1,1,1
2017-01-30 06:41:00,0,0,0,0,0,1,0,0,0
2017-01-30 06:44:00,0,0,0,1,0,0,0,0,1
2017-01-30 06:47:00,0,1,1,1,1,1,1,1,1
2017-01-30 06:50:00,1,1,0,1,0,0,0,1,0
2017-01-30 06:53:00,0,1,0,0,1,1,1,0,1
2017-01-30 06:56:00,0,0,1,1,1,0,0,0,0
2017-01-30 06:59:00,1,0,1,0,1,0,0,1,1
2017-01-30 07:02:00,1,0,1,1,1,1,1,0,1
2017-01-30 07:05:00,0,1,0,1,0,0,0,1,0
2017-01-30 07:08:00,1,1,1,1,1,1,1,1,1
2017-01-30 07:11:00,0,0,1,0,0,0,0,0,0
2017-01-30 07:14:00,0,0,1,1,0,0,0,0,0
2017-01-30 07:17:00,0,1,0,0,0,0,0,0,1
2017-01-30 07:20:00,1,0,0,0,1,1,0,0,1
2017-01-30 07:23:00,0,0,0,1,0,0,0,1,0
2017-01-30 07:26:00,0,1,1,1,0,1,0,1,1
2017-01-30 07:29:00,1,0,0,1,0,0,1,1,0
2017-01-30 07:32:00,1,1,1,1,1,1,1,1,1
2017-01-30 07:35:00,0,0,0,0,0,0,0,0,0
2017-01-30 07:38:00,0,1,1,1,0,0,0,0,1
2017-01-30 07:41:00,1,0,0,0,0,1,1,0,1
2017-01-30 07:44:00,0,1,1,1,1,0,0,1,0
2017-01-30 07:47:00,1,1,0,0,0,0,0,0,1
2017-01-30 07:50:00,1,0,1,1,1,1,1,1,1
2017-01-30 07:53:00,0,0,0,1,0,0,1,0,1
2017-01-30 07:56:00,1,1,0,0,1,0,1,0,0
2017-01-30 07:59:00,0,0,1,0,1,1,0,0,1
2017-01-30 08:02:00,1,0,1,1,1,1,1,1,0
2017-01-30 08:05:00,1,1,1,1,1,1,0,1,0
2017-01-30 08:08:00,0,0,0,0,0,0,1,0,0
2017-01-30 08:11:00,0,1,0,1,0,1,0,1,1
2017-01-30 08:14:00,1,1,1,1,1,0,1,1,1
2017-01-30 08:17:00,0,0,1,1,0,1,1,0,0
2017-01-30 08:20:00,1,0,1,0,1,1,1,1,1
2017-01-30 08:23:00,0,0,1,0,0,0,0,0,0
2017-01-30 08:26:00,1,1,0,0,1,0,1,1,1
2017-01-30 08:29:00,1,1,0,1,0,1,1,1,0
2017-01-30 08:32:00,0,0,1,0,0,0,0,0,1
2017-01-30 08:35:00,1,1,1,0,1,1,1,1,1
2017-01-30 08:38:00,0,1,0,1,0,1,1,0,0
2017-01-30 08:41:00,1,1,1,0,1,1,0,0,0
2017-01-30 08:44:00,0,0,1,1,0,1,1,1,1
2017-01-30 08:47:00,0,1,0,0,0,1,0,1,1
2017-01-30 08:50:00,1,1,1,1,1,1,1,1,1
2017-01-30 08:53:00,0,0,1,0,0,0,0,0,0
2017-01-30 08:56:00,1,1,0,1,1,0,1,1,0
2017-01-30 08:59:00,0,1,1,0,0,1,0,0,0
2017-01-30 09:02:00,1,1,1,1,1,1,0,1,1
2017-01-30 09:05:00,0,0,0,1,0,0,1,0,0
2017-01-30 09:08:00,0,1,0,1,0,0,0,0,0
2017-01-30 09:11:00,0,0,0,0,1,1,0,0,1
2017-01-30 09:14:00,1,1,0,0,1,0,1,1,1
2017-01-30 09:17:00,0,1,0,1,1,0,0,1,0
2017-01-30 09:20:00,1,0,1,1,1,1,1,0,1
2017-01-30 09:23:00,0,0,1,0,0,0,0,0,0
2017-01-30 09:26:00,0,0,0,0,1,0,1,1,1
2017-01-30 09:29:00,1,1,1,1,1,1,0,1,1
2017-01-30 09:32:00,1,0,0,1,1,0,1,0,1
2017-01-30 09:35:00,1,1,1,0,0,1,0,0,0
2017-01-30 09:38:00,1,0,0,1,0,1,1,1,1
2017-01-30 09:41:00,0,1,1,1,0,0,0,0,1
2017-01-30 09:44:00,1,1,0,1,1,1,1,1,1
2017-01-30 09:47:00,0,0,0,0,0,0,0,0,0
2017-01-30 09:50:00,1,1,1,0,1,1,1,1,0
2017-01-30 09:53:00,0,1,0,0,0,1,0,0,0
2017-01-30 09:56:00,0,0,0,1,0,0,1,1,1
2017-01-30 09:59:00,1,0,0,0,0,1,1,0,0
2017-01-30 10:02:00,1,1,1,1,1,1,1,1,1
2017-01-30 10:05:00,0,0,0,0,0,0,0,0,0
2017-01-30 10:08:00,1,1,0,1,1,1,1,1,0
2017-01-30 10:11:00,1,1,0,1,1,1,0,0,1
2017-01-30 10:14:00,0,0,1,0,0,0,0,1,0
2017-01-30 10:17:00,0,0,0,0,1,1,0,1,1
2017-01-30 10:20:00,1,1,0,1,1,1,0,1,1
2017-01-30 10:23:00,0,0,0,0,0,0,0,0,0
2017-01-30 10:26:00,0,0,0,1,0,1,0,1,1
2017-01-30 10:29:00,0,1,1,0,0,0,1,1,0
2017-01-30 10:32:00,0,0,0,1,0,0,0,0,0
2017-01-30 10:35:00,1,0,1,0,0,0,0,0,0
2017-01-30 10:38:00,1,1,1,1,1,1,1,1,1
2017-01-30 10:41:00,0,0,0,0,0,0,1,0,0
2017-01-30 10:44:00,1,1,0,0,1,0,0,1,1
2017-01-30 10:47:00,0,0,0,1,0,0,0,0,0
2017-01-30 10:50:00,1,1,1,1,1,1,0,1,1
2017-01-30 10:53:00,0,0,0,0,0,0,0,0,0
2017-01-30 10:56:00,1,1,1,1,1,0,0,1,1
2017-01-30 10:59:00,0,1,0,1,0,0,1,1,0
2017-01-30 11:02:00,1,0,0,1,0,1,1,0,1
2017-01-30 11:05:00,1,1,1,1,1,1,0,1,1
2017-01-30 11:08:00,0,0,0,0,0,0,1,0,0
2017-01-30 11:11:00,0,1,0,0,0,0,0,0,1
2017-01-30 11:14:00,1,0,0,1,0,1,0,0,1
2017-01-30 11:17:00,0,0,0,1,0,1,0,0,0
2017-01-30 11:20:00,1,1,1,0,1,0,1,1,1
2017-01-30 11:23:00,0,0,1,0,0,0,0,0,0
2017-01-30 11:26:00,0,1,0,1,1,1,1,0,0
2017-01-30 11:29:00,1,0,1,1,0,1,0,1,1
2017-01-30 11:32:00,0,1,1,0,1,0,0,0,0
2017-01-30 11:35:00,1,0,0,0,0,1,0,0,0
2017-01-30 11:38:00,0,0,1,1,0,1,1,0,0
2017-01-30 11:41:00,0,1,0,0,0,1,0,0,1
2017-01-30 11:44:00,0,1,0,0,1,0,1,1,0
2017-01-30 11:47:00,1,1,1,1,1,1,1,1,1
2017-01-30 11:50:00,0,0,1,0,0,1,0,0,0
2017-01-30 11:53:00,0,0,0,0,1,0,1,1,0
2017-01-30 11:56:00,1,1,1,1,0,1,1,1,1
2017-01-30 11:59:00,1,0,0,0,1,1,1,0,1
2017-01-30 12:02:00,0,0,0,0,0,0,0,0,0
2017-01-30 12:05:00,1,1,1,1,1,0,1,1,1
2017-01-30 12:08:00,0,0,0,0,0,0,1,0,0
2017-01-30 12:11:00,1,1,1,1,1,1,0,0,1
2017-01-30 12:14:00,0,0,0,0,0,0,1,0,0
2017-01-30 12:17:00,1,1,1,1,1,1,0,1,1
2017-01-30 12:20:00,1,0,0,0,0,0,1,0,0
2017-01-30 12:23:00,0,0,1,1,0,1,0,0,1
2017-01-30 12:26:00,0,1,0,0,0,0,0,1,0
2017-01-30 12:29:00,0,0,1,0,0,1,1,0,0
2017-01-30 12:32:00,0,1,1,1,1,0,0,0,1
2017-01-30 12:35:00,1,0,0,0,0,1,1,0,1
2017-01-30 12:38:00,1,1,1,0,1,1,1,1,1
2017-01-30 12:41:00,0,0,0,1,0,0,0,0,0
2017-01-30 12:44:00,1,1,1,1,1,0,0,1,0
2017-01-30 12:47:00,1,0,0,0,1,1,1,0,1
2017-01-30 12:50:00,0,0,1,0,0,0,0,0,0
2017-01-30 12:53:00,0,1,1,1,0,0,0,1,0
2017-01-30 12:56:00,1,0,0,0,1,1,1,0,1
2017-01-30 12:59:00,0,1,1,1,0,0,0,0,0
2017-01-30 13:02:00,1,1,0,1,1,1,0,1,1
2017-01-30 13:05:00,1,0,1,0,1,0,1,0,0
2017-01-30 13:08:00,0,0,0,0,0,1,0,0,0
2017-01-30 13:11:00,1,1,1,1,1,1,0,1,1
2017-01-30 13:14:00,1,0,0,1,1,0,0,1,1
2017-01-30 13:17:00,0,1,1,1,0,0,1,1,1
2017-01-30 13:20:00,0,0,1,0,1,1,1,0,1
2017-01-30 13:23:00,0,0,1,1,0,0,0,1,0
2017-01-30 13:26:00,1,1,1,0,1,0,1,0,0
2017-01-30 13:29:00,0,0,0,0,0,1,0,1,1
2017-01-30 13:32:00,1,1,1,1,1,1,0,0,0
2017-01-30 13:35:00,1,0,0,0,0,0,0,1,1
2017-01-30 13:38:00,0,0,1,0,0,0,1,1,0
2017-01-30 13:41:00,1,1,0,1,1,1,0,0,1
2017-01-30 13:44:00,1,0,0,0,0,0,1,1,1
2017-01-30 13:47:00,1,1,1,1,1,1,1,1,1
2017-01-30 13:50:00,0,0,0,1,0,1,0,0,1
2017-01-30 13:53:00,1,0,1,0,1,0,0,1,0
2017-01-30 13:56:00,0,1,0,1,0,1,0,0,1
2017-01-30 13:59:00,1,1,1,1,1,1,1,1,1
2017-01-30 14:02:00,0,0,1,0,1,0,0,0,1
2017-01-30 14:05:00,0,0,0,0,0,0,0,1,0
2017-01-30 14:08:00,0,0,0,0,0,1,0,0,0
2017-01-30 14:11:00,1,0,1,1,0,0,0,0,0
2017-01-30 14:14:00,1,1,1,1,1,1,1,1,1
2017-01-30 14:17:00,1,1,0,1,0,0,1,1,0
2017-01-30 14:20:00,1,0,1,1,1,1,1,0,1
2017-01-30 14:23:00,0,0,0,0,0,0,0,0,0
2017-01-30 14:26:00,1,1,0,0,1,0,0,0,0
2017-01-30 14:29:00,0,0,1,1,0,1,0,0,0
2017-01-30 14:32:00,1,1,1,1,1,1,0,1,1
2017-01-30 14:35:00,0,0,0,0,0,0,1,1,0
2017-01-30 14:38:00,1,0,1,1,1,0,0,0,1
2017-01-30 14:41:00,0,0,0,1,0,1,0,0,1
2017-01-30 14:44:00,1,1,0,0,1,1,1,1,0
2017-01-30 14:47:00,1,1,1,1,1,0,0,1,1
2017-01-30 14:50:00,0,0,0,1,0,1,1,0,1
2017-01-30 14:53:00,1,0,1,0,1,0,0,1,0
2017-01-30 14:56:00,0,1,0,1,0,1,1,0,1
2017-01-30 14:59:00,1,1,1,0,1,1,1,1,1
2017-01-30 15:02:00,0,0,0,1,0,0,0,0,0
2017-01-30 15:05:00,0,1,0,0,1,0,0,1,0
2017-01-30 15:08:00,0,0,1,0,0,1,1,0,1
2017-01-30 15:11:00,0,1,1,1,1,0,1,0,1
2017-01-30 15:14:00,0,0,0,1,0,1,0,1,0
2017-01-30 15:17:00,1,1,0,0,1,0,1,0,1
2017-01-30 15:20:00,0,0,1,1,0,0,0,0,0
2017-01-30 15:23:00,0,1,1,1,1,0,1,1,0
2017-01-30 15:26:00,0,0,0,0,0,1,1,0,1
2017-01-30 15:29:00,1,1,1,1,1,0,0,1,1
2017-01-30 15:32:00,0,0,1,0,0,1,1,0,1
2017-01-30 15:35:00,1,0,0,1,1,1,0,1,1
2017-01-30 15:38:00,0,0,0,0,0,0,1,0,0
2017-01-30 15:41:00,0,1,0,1,1,0,0,1,0
2017-01-30 15:44:00,1,0,0,0,1,1,1,0,1
2017-01-30 15:47:00,0,1,1,1,0,1,0,0,1
2017-01-30 15:50:00,1,0,1,1,1,1,0,0,1
2017-01-30 15:53:00,0,0,0,0,0,0,0,0,0
2017-01-30 15:56:00,1,1,1,1,1,0,1,1,0
2017-01-30 15:59:00,0,0,0,0,0,1,1,0,1
2017-01-30 16:02:00,0,0,0,0,1,0,0,0,0
2017-01-30 16:05:00,0,1,0,1,0,1,0,1,1
2017-01-30 16:08:00,1,1,0,1,1,0,1,1,0
2017-01-30 16:11:00,0,0,1,0,0,1,0,0,1
2017-01-30 16:14:00,0,0,1,0,0,1,1,0,0
2017-01-30 16:17:00,0,1,0,0,0,0,,0,0
2017-01-30 16:20:00,1,0,0,1,1,1,,1,1
2017-01-30 16:23:00,0,0,1,1,0,0,0,0,0
2017-01-30 16:26:00,1,1,0,0,0,0,1,0,0
2017-01-30 16:29:00,0,1,1,1,1,1,1,1,1
2017-01-30 16:32:00,1,0,0,0,0,0,0,0,0
2017-01-30 16:35:00,1,1,0,1,1,1,1,0,1
2017-01-30 16:38:00,0,0,1,0,0,0,,1,1
2017-01-30 16:41:00,1,1,0,1,1,0,,1,0
2017-01-30 16:44:00,0,0,1,1,0,1,0,0,1
2017-01-30 16:47:00,1,1,0,0,1,1,1,0,0
2017-01-30 16:50:00,1,0,0,1,0,1,0,0,1
2017-01-30 16:53:00,0,1,1,0,0,0,0,1,0
2017-01-30 16:56:00,1,1,1,1,1,1,1,0,1
2017-01-30 16:59:00,1,1,1,1,1,1,0,1,1
2017-01-30 17:02:00,0,0,0,0,0,0,1,0,0
2017-01-30 17:05:00,1,1,1,0,0,0,0,1,0
2017-01-30 17:08:00,0,0,0,0,0,0,0,0,1
2017-01-30 17:11:00,0,0,1,1,0,0,,1,1
2017-01-30 17:14:00,1,1,0,0,1,0,,0,0
2017-01-30 17:18:00,1,1,1,1,1,1,1,0,1
2017-01-30 17:21:00,0,0,0,1,0,0,0,0,1
2017-01-30 17:24:00,0,1,1,0,0,1,0,0,1
2017-01-30 17:27:00,0,0,0,0,1,0,0,1,0
2017-01-30 17:30:00,1,1,1,1,0,0,0,0,0
2017-01-30 17:34:00,1,0,0,0,1,1,1,1,1
2017-01-30 17:37:00,0,1,,1,1,1,,0,1
2017-01-30 17:40:00,1,0,,0,0,0,,1,0
2017-01-30 17:43:00,0,1,0,1,0,1,,0,1
2017-01-30 17:46:00,0,0,1,1,1,1,,0,1
2017-01-30 17:49:00,1,1,0,0,1,0,1,1,0
2017-01-30 17:52:00,0,0,0,0,0,1,,0,1
2017-01-30 17:55:00,1,1,,1,1,0,,1,0
2017-01-30 17:58:00,0,0,,0,0,0,1,0,1
2017-01-30 18:01:00,1,1,1,1,0,1,0,1,1
2017-01-30 18:04:00,1,0,1,0,1,1,1,0,0
2017-01-30 18:07:00,0,1,1,0,0,0,0,1,0
2017-01-30 18:10:00,1,1,1,1,1,1,1,1,1
2017-01-30 18:13:00,1,0,0,0,0,0,0,0,0
2017-01-30 18:16:00,0,0,0,0,0,0,1,0,0
2017-01-30 18:19:00,1,1,1,1,1,1,1,1,1
2017-01-30 18:22:00,0,0,0,0,0,1,0,0,0
2017-01-30 18:25:00,0,1,0,1,0,0,1,1,0
2017-01-30 18:28:00,1,0,1,1,1,1,1,0,1
2017-01-30 18:31:00,0,1,0,0,0,0,0,1,0
2017-01-30 18:34:00,1,0,1,0,0,0,0,0,0
2017-01-30 18:37:00,1,1,1,1,1,1,0,1,1
2017-01-30 18:40:00,1,0,0,0,1,0,1,1,0
2017-01-30 18:43:00,0,0,1,0,0,1,0,0,1
2017-01-30 18:46:00,1,1,0,1,0,0,0,0,0
2017-01-30 18:49:00,0,0,1,0,1,0,0,0,0
2017-01-30 18:52:00,0,1,0,1,0,1,0,1,1
2017-01-30 18:55:00,1,0,1,0,0,0,1,0,0
2017-01-30 18:58:00,0,1,0,1,0,1,0,1,1
2017-01-30 19:01:00,1,0,1,0,1,1,1,0,1
2017-01-30 19:04:00,0,0,1,1,1,1,0,0,1
